,Tenure,Income,Age,Children,MonthlyCharge,Bandwidth_GB_Year
8797,67.53691,41311.65,67,2,134.9509,5711.519767
8798,65.77898,17893.93,77,4,127.4586,5756.842503
8799,64.48578,11575.14,49,0,197.4876,5783.315378
8800,68.68812,37039.36,78,1,275.1198,6237.31669
8801,64.79987,46051.44,89,0,200.1185,6099.425081
8802,66.70002,42539.6,26,2,159.9512,5765.098354
8803,55.40847,9374.34,42,4,157.4698,4843.560902
8804,58.52385,20114.83,45,1,192.4404,5246.886102
8805,69.12212,8361.24,51,4,179.9476,6093.076557
8806,70.7555,12555.95,65,7,255.1336,7081.306842
8807,62.23897,13837.86,72,4,139.9512,5806.10196
8808,69.27587,50100.2,43,3,175.0048,6309.305361
8809,48.27562,22802.9,44,4,139.9349,4797.290998
8810,69.31577,33364.77,50,2,127.4958,5979.37126
8811,43.87969,14382.5,86,0,207.4811,4042.115496
8812,60.99965,82983.69,29,1,217.4725,5544.621469
8813,57.60401,57552.49,56,0,137.4686,4865.052135
8814,47.67256,111778.1,29,1,222.65,4666.085107
8815,65.99581,9316.7,73,0,207.4754,6238.598854
8816,65.27026,1935.7,73,0,139.9979,5599.71353
8817,68.61891,11955.52,65,3,162.4653,6463.857008
8818,47.60481,19329.4,82,0,275.1336,4546.718887
8819,68.47424,34710.68,83,2,159.9512,5805.877345
8820,62.78883,30964.02,49,2,242.6281,5841.624759
8821,48.01685,50637.25,82,0,227.4754,4240.153662
8822,71.07998,117715.3,79,2,222.6792,6522.842043
8823,61.48122,44511.9,77,0,242.6573,5700.115786
8824,70.42068,29670.11,18,1,204.9496,6314.533192
8825,67.10773,21046.8,26,5,117.4835,6044.025399
8826,60.31971,40885.91,22,0,149.9598,5264.734623
8828,70.56821,11288.95,63,1,139.9568,6036.967859
8829,58.95425,110343.8,54,1,92.48802,4930.445331
8831,50.71608,10795.57,80,6,149.9707,4577.776917
8832,70.77383,18961.05,72,4,147.4601,5943.959339
8833,63.9264,56565.69,50,3,159.9875,5559.691145
8834,71.59439,8167.63,77,0,127.4887,6018.175438
8835,71.05361,75515.78,61,1,162.4538,6497.863463
8836,58.73457,37399.88,29,0,129.9483,5537.702266
8837,68.20321,60276.48,84,1,139.9678,5797.443843
8838,51.67488,15299.42,30,0,242.6573,5050.700652
8839,60.93346,58545.72,41,1,164.967,5888.45156
8840,42.82102,12912.29,77,4,137.4978,3862.289881
8841,58.57249,21423.42,28,0,112.4844,4938.967049
8842,55.68741,53979.72,84,3,114.9838,4637.682474
8843,69.5048,34343.05,77,6,165.0113,6205.183353
8844,62.89177,19606.42,86,0,197.6288,5629.088178
8845,53.60305,6025.06,63,1,217.4702,4863.296508
8846,54.37409,30256.32,69,1,147.4601,4599.967755
8847,52.71022,24326.72,67,2,262.6106,4943.594438
8848,64.56029,12654.73,21,0,222.6654,5989.347785
8849,51.9647,72425.99,48,2,154.9755,5185.231247
8850,64.56459,21499.0,76,3,220.1149,6235.697033
8851,58.51928,21326.64,21,5,164.9647,5868.506672
8852,69.24664,8208.47,24,3,207.4673,6335.435305
8853,71.75497,102702.5,77,0,162.4538,6472.088412
8854,71.53606,3196.26,53,3,172.4404,6761.913319
8855,62.5567,25652.0,34,0,200.1185,6095.950269
8856,69.74686,65768.17,58,1,242.6106,6751.757527
8857,55.48531,11624.31,33,3,139.983,5283.145343
8858,68.69992,19603.48,60,4,104.9643,6215.161258
8859,65.16987,51095.47,56,2,139.9512,5954.856404
8860,50.55452,38501.46,48,0,124.9935,4303.028243
8861,58.0434,19418.81,62,2,139.9512,5433.542284
8862,70.21916,87653.56,61,0,214.9663,6206.176515
8863,61.18471,12262.31,37,0,117.4686,5716.521753
8864,70.19945,11681.78,89,1,242.6326,6254.922893
8865,56.76973,35917.89,68,1,242.6143,5174.530815
8866,42.02106,45362.56,82,1,117.5152,3701.191181
8867,59.59171,28435.25,41,3,232.6228,5673.784205
8868,58.90417,44290.52,54,0,144.9607,4880.899279
8869,55.64344,3686.27,36,3,174.9882,5580.901602
8870,37.90754,22289.83,36,0,139.9875,3794.802552
8871,65.87966,42242.38,65,6,222.6326,6594.127635
8872,60.05643,13265.39,25,1,137.4392,5272.094696
8873,71.21314,118281.7,53,2,207.6094,6386.697896
8874,63.53539,59814.41,31,1,232.6378,6369.536182
8875,58.56191,27045.06,63,1,207.4811,5351.338273
8876,59.47229,41066.46,85,1,159.983,4968.105348
8877,46.55186,23288.67,74,2,137.4872,3964.578207
8878,65.28923,49062.06,43,5,127.4783,6165.048793
8879,63.58076,9682.42,35,0,114.9728,5329.635404
8880,71.96235,57339.59,82,1,194.9882,6292.15687
8881,65.11343,53330.75,86,0,147.4421,5372.485557
8882,55.42799,56175.87,60,3,149.9598,4831.683083
8883,54.40563,59221.64,56,1,242.6281,5100.988534
8884,52.8369,75008.28,58,3,159.9349,4727.906301
8885,54.28949,47386.97,60,0,164.9715,5218.998099
8886,63.39683,43627.54,36,2,182.4676,5697.615578
8887,57.87473,41971.87,20,3,222.6281,5978.333259
8888,66.35321,56783.12,64,4,187.4673,6364.433854
8889,46.75485,22810.25,55,1,112.4551,3840.965627
8890,48.42652,73067.65,85,0,252.6378,4463.168123
8891,58.89646,11718.07,18,0,225.1457,6051.457992
8892,70.52668,24366.76,19,0,164.9853,6717.631884
8893,71.64551,42760.04,59,4,225.1457,7084.802797
8894,39.23505,90780.38,32,0,194.9663,4093.69412
8895,67.15929,40412.56,29,1,245.1283,6710.02165
8896,64.25764,59357.03,83,0,137.5165,5396.225434
8897,65.12124,4551.4,41,0,174.9755,5858.190319
8898,67.89973,25392.45,69,1,172.4624,5870.59778
8899,68.54375,100050.0,30,4,147.4421,6042.586728
8900,56.32657,24685.33,25,0,232.652,5438.301299
8901,47.40118,47296.5,66,7,142.4993,4539.773339
8902,39.83368,10151.14,83,0,137.4684,3419.03694
8903,51.59283,33392.44,27,2,204.9634,4853.919295
8904,71.12681,39855.68,89,3,94.97283,6359.030108
8905,59.28121,43029.53,39,2,117.472,5197.781383
8906,68.14328,11668.78,42,0,162.4982,5916.482428
8907,63.20833,28928.83,54,0,174.9768,5932.349473
8908,71.21292,16499.16,64,3,217.4702,6364.501793
8909,43.5663,81087.13,53,0,142.4713,4254.251624
8910,59.78823,22019.29,51,1,149.9598,5156.890432
8911,52.20049,36932.56,55,1,92.45514,4782.949918
8913,69.01117,43027.81,26,0,212.6557,6406.743794
8914,55.02079,17354.74,72,5,152.4798,4941.822921
8915,53.58396,63080.18,19,3,192.4404,4941.881988
8916,66.22321,26959.95,18,0,134.9801,5688.797995
8917,42.07751,12723.64,38,0,124.9781,3650.098328
8918,51.80774,67649.91,24,2,114.9728,4462.614161
8919,65.32158,53901.68,30,3,137.4392,5748.685143
8920,70.66533,21224.38,20,1,255.1417,6523.645236
8921,54.11361,14634.81,87,1,240.1149,4868.237911
8922,64.20551,63669.74,38,1,160.0122,5581.981954
8923,58.36296,67040.96,42,1,159.965,5161.84319
8924,43.98704,44847.15,51,0,162.4937,4021.932527
8925,54.99066,93474.78,89,0,139.9979,4622.680672
8926,53.62789,67637.17,58,3,235.1555,5605.985814
8927,59.29358,41190.38,60,3,162.5007,5172.200731
8928,71.58757,73700.77,61,0,190.1737,6489.928767
8929,42.47353,52772.29,48,1,242.6106,4549.826317
8930,57.68543,57801.81,86,1,232.6707,5300.70659
8931,66.77433,23942.2,82,3,102.4746,5548.354455
8932,63.6336,23101.59,42,2,255.1372,5985.170527
8933,55.9975,15397.08,53,0,119.9897,4849.400123
8934,56.841,63016.28,35,2,200.1465,5390.230602
8935,70.47803,15125.59,53,0,222.6281,6857.525674
8936,57.39587,37027.19,73,2,150.007,5012.390451
8937,60.74786,10317.99,49,1,184.9797,5741.788806
8938,69.82128,117890.3,70,5,147.5031,6056.024801
8939,65.71805,41526.48,55,1,137.4392,5590.582279
8940,60.42253,63887.79,85,6,182.4433,5755.545082
8941,69.44504,76930.11,30,1,174.9699,6538.750068
8942,53.25801,21299.93,83,3,159.983,4609.33258
8943,63.43387,49613.0,69,2,162.447,5946.265703
8944,53.48684,68056.48,32,4,179.9794,4893.706015
8945,59.63916,117418.8,31,0,127.525,5176.880863
8946,59.12149,2353.79,48,3,210.138,5494.3717
8947,70.43935,57567.11,32,1,275.1198,6484.571924
8948,71.35403,28877.8,81,1,257.6513,7015.439922
8949,61.12237,60053.46,27,4,267.6647,5943.318759
8950,61.17556,51231.14,62,2,119.9897,5305.741074
8951,65.38222,10155.82,69,1,144.9607,5393.30138
8952,67.93803,41081.57,34,0,245.147,6646.927545
8953,46.41634,30081.47,87,8,114.9658,4165.771029
8954,69.30616,30174.37,24,2,147.4738,6082.615608
8956,61.17571,81716.87,67,1,220.1615,5558.549267
8957,51.77932,12717.4,29,3,159.9476,5126.884955
8958,56.18852,12269.77,18,2,255.1555,5455.610895
8959,69.72684,25861.04,46,2,124.9781,5950.964541
8960,70.69188,84770.13,59,3,172.4624,6193.73618
8961,62.21879,55089.98,88,0,137.4872,5140.822313
8962,58.82987,47598.12,89,4,257.6841,5599.136827
8963,53.13455,29048.41,68,1,159.9512,4567.371412
8964,56.05193,34090.55,36,0,182.4538,4906.344686
8965,71.13774,54102.22,18,0,104.9643,6343.360731
8966,57.71425,49645.28,30,2,114.9976,5030.841405
8967,69.58993,24588.75,23,0,152.466,6061.493639
8969,50.3804,57981.64,29,2,200.1465,4927.588244
8970,43.52477,14545.96,83,1,115.0021,3713.937564
8971,55.68048,49320.63,44,0,129.9598,5308.256406
8972,63.22009,15843.72,77,0,147.4783,5316.617176
8973,65.33904,48781.9,31,3,275.1336,6212.33447
8974,60.91995,36472.39,52,1,220.1615,5672.886971
8975,56.71742,15551.28,36,1,172.4441,5060.75166
8976,65.50686,34580.07,63,1,232.624,6298.280809
8977,46.15653,17259.33,30,3,117.4858,4263.488866
8978,64.2738,23005.6,66,3,162.447,6055.708509
8979,65.44503,43301.18,24,0,129.9621,6184.758563
8980,65.09085,59188.01,76,1,127.525,5506.82644
8981,70.26887,46923.98,69,5,179.9476,6076.522348
8982,51.88253,11981.42,59,3,152.4907,4688.843781
8983,50.55291,94513.15,83,1,159.9476,4705.493469
8984,69.98687,40248.27,82,1,147.4601,5754.337346
8985,59.47664,19268.4,37,2,190.127,5919.136057
8986,58.72004,38488.68,64,3,179.9476,5167.346084
8987,65.03219,12785.8,28,4,139.9568,5790.464895
8989,60.51339,86197.3,43,3,190.127,6015.198197
8990,67.01837,38670.96,29,4,184.967,6058.185844
8991,44.47907,19598.28,58,4,117.5015,3992.813669
8992,54.28874,10040.11,46,0,204.9634,4903.899257
8993,71.12545,28248.49,89,0,125.0073,5934.963982
8994,36.95505,78242.15,76,1,162.4676,3782.597839
8995,54.30563,33144.92,82,5,220.1323,5083.752685
8996,48.85809,13596.02,74,4,184.9797,4777.954889
8997,71.76656,33855.49,83,0,187.4847,6269.314301
8998,71.65648,9800.21,38,0,137.4698,6396.071626
8999,64.61898,50817.75,69,1,129.9763,5623.819353
9000,69.35043,27917.73,76,1,157.4836,5780.643396
9001,69.91998,31172.22,71,1,242.6326,6291.039364
9002,62.13371,19761.06,32,3,277.6513,6021.620867
9003,59.6293,107207.5,66,4,187.656,5541.635777
9004,70.86194,16776.51,82,1,187.6422,6236.37892
9005,67.11209,25113.66,43,0,127.4738,6110.183
9006,58.23259,17231.33,45,4,192.4404,5315.375131
9007,52.76138,68152.47,74,0,187.656,4782.472018
9008,68.86595,38482.34,41,6,117.4872,6437.775218
9009,68.99606,41556.64,21,0,167.4564,5992.278257
9010,62.42321,92083.74,68,1,169.9378,5335.845074
9011,46.23456,20750.19,27,7,220.1185,4583.497674
9012,57.44563,84440.47,60,0,154.9618,5452.591282
9013,68.7816,16316.98,53,1,255.1198,6693.382735
9014,57.04882,6528.84,55,1,159.9349,5021.288642
9015,64.1745,59570.42,51,1,275.1336,5989.772755
9016,62.86571,26364.52,61,2,164.9647,5918.858621
9017,67.84553,36126.72,53,2,115.0021,5753.585929
9018,64.49231,95509.68,51,0,117.4392,5885.972229
9019,62.70815,67068.72,37,4,127.475,5463.517233
9020,65.31625,77486.12,63,1,127.4887,5662.729675
9021,70.49442,32495.96,44,0,144.9889,6565.394972
9022,44.46693,79243.91,63,6,147.4738,4042.614652
9023,48.84821,9384.69,54,1,210.1051,5027.584509
9024,68.49174,45316.27,76,0,184.961,6419.007711
9025,70.40902,41097.52,64,3,232.6415,6404.998855
9026,59.48026,12458.49,70,0,202.65,5881.867947
9027,69.39129,37875.94,41,2,114.9658,5932.111783
9028,42.59461,4660.45,58,0,174.9919,3866.102336
9029,57.07243,11628.95,55,3,149.9447,5429.192903
9030,52.37668,9193.97,31,0,112.4551,4349.508246
9034,49.45192,7977.67,50,2,159.9805,4427.375175
9035,65.90788,11116.97,88,2,184.9963,5831.190256
9036,68.22677,11738.87,53,4,187.6094,6570.010431
9037,38.14529,27422.23,67,0,147.4783,3294.82859
9038,63.03296,31959.4,67,1,179.9476,5449.331954
9040,70.39578,67034.95,80,2,277.6375,6429.615341
9041,68.75872,16271.47,58,3,112.4551,5695.648337
9042,70.49752,95064.28,29,3,257.6375,7096.494932
9043,60.98712,16283.13,19,1,184.9634,5985.552522
9044,46.07603,48598.8,34,1,149.9845,4275.297726
9045,71.45681,81288.92,81,0,147.4421,5908.641632
9046,58.45672,119017.8,65,5,139.9512,5467.641304
9047,47.27475,15679.34,73,1,200.1185,4746.697941
9048,67.57013,39403.71,75,4,207.4974,6051.894924
9049,63.00932,9724.88,67,2,142.4713,5910.092809
9050,62.71074,36088.07,29,1,95.01949,5476.236191
9051,68.59815,53714.51,56,1,214.9525,5957.424012
9052,45.82729,60461.6,73,3,137.5165,3928.936853
9053,64.99061,6047.31,46,2,204.961,5878.566682
9054,66.42219,21939.65,38,0,242.6435,6104.958036
9055,69.44118,18143.49,77,2,179.9476,5972.406287
9056,55.7768,34414.35,23,0,114.9509,5244.106579
9057,59.83107,82450.93,79,1,179.9794,5084.802228
9058,41.18372,14475.95,68,1,114.9976,3603.27849
9059,61.85639,46184.74,41,3,147.4783,5332.977438
9060,63.13788,48836.24,43,3,252.624,5864.873198
9061,56.50636,19200.57,66,3,149.9447,5346.745829
9062,66.15184,96575.06,28,0,177.6508,6067.585868
9063,60.8833,62886.29,23,8,222.6362,5902.886646
9064,62.23915,14842.19,32,1,212.6557,5815.917509
9065,63.59084,34315.35,46,3,184.9634,6171.94132
9066,65.33881,80447.93,87,8,169.9928,5717.977095
9067,60.3736,17871.59,67,0,212.6415,5894.022001
9068,51.7077,21409.9,24,1,252.6378,4962.803058
9069,66.00877,42921.65,33,0,252.6378,6121.363135
9070,71.58237,40909.6,79,1,117.4686,6379.279332
9071,59.9737,53755.23,63,3,107.4958,5615.5589
9072,71.89152,71134.21,73,4,124.9781,6101.379973
9073,57.65657,12829.0,21,1,147.4421,5087.668651
9074,61.64558,38819.31,43,1,149.9621,5381.382441
9075,67.88936,22428.29,44,1,222.6143,6624.884891
9076,65.26684,15189.38,48,0,159.9349,5686.820908
9078,60.50225,32306.62,31,2,179.9656,5329.419417
9079,49.7983,20838.47,21,1,130.0064,4604.128041
9080,62.84987,71507.95,56,1,172.4441,5450.604196
9081,62.87394,31935.71,68,2,159.9349,5486.748112
9082,61.27781,43073.14,20,3,120.0035,5610.48353
9083,70.00904,27756.42,19,0,124.9643,5837.932606
9084,57.94447,73006.35,27,0,184.9963,5317.113285
9085,64.71389,12457.84,53,1,190.1737,5936.67376
9086,64.59202,24495.84,58,1,230.1051,5890.989702
9087,58.18133,62969.23,58,2,190.1599,5334.978423
9088,71.18005,79611.89,21,7,184.9797,6955.375666
9089,60.96083,65916.74,87,0,117.4872,5454.520916
9090,62.45443,33253.04,33,2,177.4945,6123.254522
9091,62.23643,66840.39,27,1,187.4811,6183.945709
9092,62.83227,69035.22,18,1,137.4684,5594.44205
9093,67.34697,36496.0,30,1,112.4551,5610.20542
9094,66.82797,36648.54,80,1,214.9663,5814.514903
9095,53.24081,46876.55,49,3,142.4713,5152.428776
9096,55.77968,28372.0,76,4,179.9794,4937.315639
9097,64.74166,51223.48,47,7,232.624,6519.801796
9098,50.30932,48175.44,31,6,172.4871,4858.775977
9099,70.87866,47939.14,62,1,204.9797,6198.053982
9100,66.70866,42809.29,59,4,245.147,6587.367938
9101,42.12085,13891.84,62,1,157.4698,3514.589222
9102,60.30709,25648.63,35,4,134.9509,5203.323815
9103,54.7709,11989.27,89,2,142.4713,5115.87044
9104,52.04568,7215.61,28,3,139.965,5082.897328
9105,56.24334,23873.96,25,1,184.9963,5168.014204
9106,67.97714,58670.53,23,6,117.4686,6503.687238
9107,68.1959,86234.35,19,3,207.4974,6173.702221
9108,66.03822,16226.86,31,2,242.6326,6181.959795
9109,56.19141,94338.5,33,0,149.9776,4974.663293
9110,55.44991,17059.86,62,1,207.4811,5052.572623
9111,52.3927,51059.78,55,8,137.4392,4761.278588
9112,67.82028,20516.44,29,8,159.9476,6595.169591
9113,71.86794,62916.19,87,3,144.9889,6629.310323
9114,48.22395,52994.02,62,0,192.4885,4163.015502
9115,57.2702,27202.17,28,0,137.4686,4929.50237
9116,62.39405,9875.52,75,5,207.6094,5684.304563
9117,46.12627,21294.13,60,0,164.9889,4149.822715
9118,69.93494,25331.57,60,1,245.132,6354.692181
9119,58.57229,26896.04,32,0,157.4698,4930.158658
9120,60.23312,22246.04,43,0,172.4733,5280.921374
9121,59.26713,42275.48,46,2,179.9476,5240.404418
9123,64.63082,22649.13,38,0,187.4811,6313.28774
9124,59.61692,97729.46,20,0,149.9928,5553.7371
9125,64.03187,10260.04,33,4,267.6647,6162.045297
9126,58.11303,4492.36,89,1,232.6415,5253.956688
9127,49.73125,43741.92,76,0,179.9794,4318.58203
9128,62.46483,3966.98,33,3,232.6228,5888.376817
9129,54.22814,61023.12,34,7,232.6228,5333.340832
9130,44.83431,27822.24,67,1,172.4871,4091.156525
9131,65.81421,21051.88,18,1,137.4872,5695.712663
9132,68.09161,19379.79,32,3,252.624,6259.78278
9133,66.67389,14644.85,64,2,235.1417,6543.668076
9134,55.84748,21808.42,74,0,140.0013,5220.997715
9135,58.96026,63248.45,48,0,162.497,5655.286153
9136,58.4219,14829.89,31,3,119.9897,5259.588349
9137,69.85281,92291.31,54,2,164.9853,6656.287
9138,59.54349,30272.58,69,0,252.6378,5473.581033
9139,68.10981,49823.86,58,2,174.9755,6061.845625
9140,64.20102,33985.54,64,4,265.147,5999.064003
9141,66.80646,72397.73,18,3,114.9509,6174.314028
9142,59.84973,7014.13,89,1,277.6375,5552.256288
9143,64.49513,16897.23,19,3,152.4579,6309.663687
9144,68.98021,56159.24,40,1,182.4433,6532.644086
9145,70.16029,50395.77,47,1,92.45514,6280.766215
9146,57.86469,45021.58,34,0,127.4738,5381.978758
9147,71.58148,48804.01,34,4,162.4653,6839.025934
9148,46.04792,81148.39,30,0,137.4616,4170.178568
9149,61.67004,4115.32,78,4,169.9378,5333.699374
9150,59.40499,59248.25,54,0,154.9755,5713.631544
9151,69.97252,83543.98,42,3,129.9621,6589.069717
9152,71.32593,28836.94,48,0,262.6106,6516.704569
9153,65.52,7228.19,68,5,192.4885,5714.467771
9154,62.6237,52251.85,34,1,210.1051,6174.837293
9155,60.18256,22324.49,88,1,184.9785,5329.313105
9156,61.49796,35299.63,28,3,200.1323,6154.993798
9158,62.6093,15535.84,28,3,169.9378,5626.093885
9159,69.82129,66034.48,23,3,162.497,6637.249892
9160,39.72823,24997.36,77,1,112.4844,3347.326138
9161,67.18365,49372.8,23,0,159.9476,6234.113968
9162,56.37162,13031.07,56,1,174.9755,5075.816829
9163,39.62761,83813.21,82,1,194.9768,3572.738241
9164,69.62503,19645.07,81,3,104.9629,5934.090437
9165,66.57985,79942.93,44,1,107.482,6076.755109
9166,63.86178,80492.82,21,3,162.4982,5809.15662
9168,55.70433,23206.42,85,1,142.4827,5291.716803
9169,71.86603,50335.34,61,1,139.965,6619.456202
9170,67.20074,69555.01,39,0,127.4783,6098.579126
9171,63.85056,39798.55,32,1,184.9785,5731.179041
9172,66.27924,11345.68,56,4,162.4538,6262.462856
9173,64.72745,19224.86,59,0,94.97283,5758.399584
9174,63.71215,14174.86,80,1,164.9647,5895.135365
9175,62.77605,72757.38,68,3,242.6143,5728.24521
9176,67.35833,25866.34,48,1,275.1336,6307.538056
9177,49.19446,77381.71,55,1,127.525,4355.447904
9178,49.42466,65841.5,38,8,129.9483,4944.584376
9181,52.79539,42412.99,31,0,147.4713,4615.447586
9183,71.07066,41646.4,77,1,149.9741,6498.14477
9184,46.04347,67156.12,70,2,204.9797,4167.667908
9186,56.54849,23826.48,36,2,192.4567,4972.468459
9187,45.62467,56537.74,46,4,159.9512,4116.511731
9188,48.82939,24311.42,53,2,245.1457,4759.907327
9189,61.88298,33217.6,88,1,127.4958,5132.685447
9190,57.98641,32703.9,46,1,172.4441,5084.889707
9191,46.66704,30154.63,77,0,149.9378,4480.306619
9192,60.43193,34134.21,54,4,214.9663,5550.321643
9193,68.77621,61525.98,85,0,210.138,6071.79498
9194,55.97317,83675.85,44,1,287.6427,5345.046858
9195,55.27092,48292.64,19,0,139.9979,4957.435146
9196,61.42667,13233.7,70,3,232.624,6002.578168
9197,67.71954,55820.82,65,2,159.9349,5893.622644
9198,52.99707,62475.24,65,0,119.9568,4934.319062
9199,48.61807,27065.58,48,0,207.6094,4443.076355
9200,52.30521,31023.93,82,1,149.9378,4956.677539
9201,71.48476,57145.52,30,0,152.4579,6706.905363
9202,52.78111,22280.3,53,1,225.132,5385.589638
9203,64.82482,26417.57,82,4,159.9349,5662.268037
9204,59.20412,42841.97,18,7,220.1478,5747.654271
9205,59.22188,22720.66,80,3,182.4833,5087.557363
9206,56.96287,87926.43,24,4,172.4733,5284.511287
9207,53.01595,90748.01,53,1,129.9621,5102.051113
9208,57.80772,41902.08,88,3,114.9838,4880.587184
9209,64.17032,71957.41,52,0,162.4526,5612.009142
9210,57.31788,32340.98,75,3,134.9509,4796.464221
9211,54.67414,11793.4,37,1,164.9853,5390.477473
9212,50.48733,78411.45,30,3,129.9621,4984.78563
9213,51.8548,18612.45,60,0,105.011,4301.135534
9214,61.19516,61042.75,81,3,159.9476,5645.623244
9215,66.94632,33653.9,78,2,159.9512,5614.790593
9216,53.27554,85694.68,63,1,162.497,5088.812303
9217,59.01705,30439.25,74,1,129.9621,5524.916473
9218,71.59806,5663.69,52,2,207.4811,6486.342263
9219,54.8395,30136.17,26,0,179.9476,4799.331248
9220,43.86959,98836.2,66,4,220.1323,4203.265113
9221,70.50786,11369.93,74,3,197.6288,6337.777813
9222,68.00557,35476.64,47,2,162.4713,5924.499555
9223,65.67292,50518.01,83,1,132.5127,5659.754528
9224,61.85144,36068.74,50,0,139.9349,5813.907009
9225,68.97874,87407.6,82,1,192.4705,5890.196741
9226,59.52044,31185.66,75,1,167.4847,5736.40115
9227,57.28247,75034.41,54,5,129.9763,5194.999763
9228,67.92751,13633.24,33,4,137.4698,6230.059428
9229,65.71442,25484.55,89,1,149.9598,5600.167567
9230,50.84459,49708.08,49,3,235.1884,4951.211643
9231,59.21421,29843.26,70,2,164.9715,5651.302353
9232,61.52908,55112.16,73,1,184.9939,5397.665839
9234,66.03306,33241.87,47,7,232.624,6578.562564
9235,53.80104,50542.54,24,0,144.9607,4643.404934
9236,68.44883,31205.95,65,2,149.9621,5897.480679
9237,66.68688,45157.11,48,5,242.6143,6175.832114
9238,66.46538,32525.69,63,4,275.1336,6277.545967
9239,69.82047,48299.76,25,7,202.4433,6339.601147
9240,60.59442,7312.21,37,3,127.4887,5422.646982
9241,57.95709,63536.48,49,0,137.4836,5318.331264
9242,52.56232,72518.47,88,2,175.1331,4696.683851
9243,70.55657,15550.44,42,3,129.995,6180.701125
